Eco_sec,Bgc_zone,Bgc_subzon,Bgc_vrt,Bgc_phase,Beumc,Slope_mod,Site_m3a,Snow_code,Above_Elev_Thold,Crown_Bear,Strct_d,Stand_d,Forested,Hectares,MURAR_PEFD_6C
NAU,SBPS,mc,,,SL,,,,N,,3c,,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,,3b,,Y,0,5
BUB,SBS,dk,,,SL,,,,N,1,3c,,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,3c,,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,1,3c,,Y,0,4
BUB,SBS,mc,2,,SL,,,,N,2,3c,,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,1,3c,,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,3,3c,,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,2,3c,,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,1,3c,,Y,0,4
BUB,SBS,dw,3,,SL,,,,N,2,3c,,Y,0,5
BUB,SBS,dw,3,,SL,,,,N,1,3c,,Y,0,5
BUB,SBS,dk,,,SL,,,,N,2,3c,,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,3,3c,,Y,0,5
BUB,SBS,dk,,,SL,,,,N,3,3c,,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,1,3c,,Y,0,5
BUB,SBS,dk,,,WR,,,,N,2,3c,,Y,0,3
BUB,SBS,mc,2,,SF,,,,N,4,3c,,Y,0,5
BUB,SBS,mc,2,,SF,,,,N,2,3c,,Y,0,4
BUB,ESSF,mc,,,EF,,,,N,2,3b,,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,1,3c,,Y,0,3
BAU,ESSF,mc,,,EF,,,,N,1,3b,,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,3,3c,,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,2,3c,,Y,0,5
BAU,ESSF,mc,,,EF,,,,N,2,3b,,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,3c,,Y,0,5
BUB,SBS,mc,2,,DF,,,,N,1,3c,,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,3,3c,,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,,3c,,Y,0,4
BAU,SBS,dk,,,SL,,,,N,1,3c,,Y,0,5
BAU,SBS,dk,,,SL,,,,N,3,3c,,Y,0,5
BAU,ESSF,mc,,,EF,,,,N,3,3b,,Y,0,5
BAU,SBS,mc,2,,SL,,a,,N,1,3c,,Y,0,4
BUB,SBS,dk,,,SL,,,,N,,3c,,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,3,3c,,Y,0,3
BUB,SBS,dw,3,,SF,,,,N,,3c,,Y,0,5
BUB,SBS,dk,,,WR,,,,N,1,3c,,Y,0,3
BUB,SBS,mc,2,,SF,,,,N,3,3c,,Y,0,5
BUB,SBS,dk,,,SF,,,,N,1,3c,,Y,0,5
BAU,SBS,wk,3,,WR,,a,,N,,3c,,Y,0,3
BUB,SBS,mc,2,,WR,,a,,N,,3c,,Y,0,3
BAU,ESSF,mv,1,,EF,,,,N,1,3b,,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,1,3c,,Y,0,5
BUB,SBS,dk,,,DF,,,,N,1,3c,,Y,0,5
BUB,ESSF,mc,,,EF,,,,N,1,3b,,Y,0,5
BUB,SBS,dk,,,DF,,,,N,2,3c,,Y,0,5
BAU,SBS,dk,,,DF,,,,N,3,3c,,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,3c,,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,1,3c,,Y,0,4
NEU,SBS,mc,2,,SL,,,,N,2,3c,,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,3c,,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,1,3b,,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,2,3b,,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,3c,,Y,0,4
BAU,ESSF,mv,1,,EF,,,,N,3,3b,,Y,0,5
BAU,SBS,dk,,,SL,,,,N,2,3c,,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,3b,,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,1,3b,,Y,0,5
NEU,SBS,dk,,,SL,,,,N,1,3c,,Y,0,5
NEU,ESSF,mk,,,EW,,,,Y,1,3c,,Y,0,5
NEU,ESSF,mcp,,,EF,,,,Y,1,3b,,Y,0,5
NAU,SBPS,mc,,,LP,,,,N,2,3c,,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,2,3b,,Y,0,5
BUB,SBS,dk,,,DF,,,,N,3,3c,,Y,0,5
NAU,SBPS,mc,,,LP,,,,N,1,3c,,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,2,3b,,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,3,3c,,Y,0,5
KIM,ESSF,mk,,,EW,,,,Y,,3c,,Y,0,5
KIM,ESSF,mk,,,EW,,,,N,3,3c,,Y,0,5
KIM,ESSF,mkp,,,WP,,,,Y,1,3b,,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,1,3c,,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,,3b,,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,1,3c,,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,1,3c,,Y,0,4
BUB,SBS,dk,,,WR,,a,,N,2,3c,,Y,0,3
NEU,SBS,mc,2,,WR,,a,,N,1,3c,,Y,0,3
NEU,ESSF,mc,,,EF,,a,,N,,3b,,Y,0,5
BUB,SBS,dk,,,SL,,,,N,4,3c,,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,3b,,Y,0,5
NEU,ESSF,mc,,,FP,,,,Y,,3b,,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,2,3b,,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,,3b,,Y,0,5
KIM,ESSF,mk,,,EW,,,,N,1,3c,,Y,0,5
KIM,ESSF,mkp,,,WP,,,,N,,3b,,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,3c,,Y,0,3
BAU,ESSF,mv,1,,EF,,,,N,,3b,,Y,0,5
BAU,ESSF,mv,1,,EF,,,,Y,,3b,,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,2,3c,,Y,0,3
BUB,SBS,dk,,,WR,,a,,N,1,3c,,Y,0,3
KIM,MH,mm,2,,MF,,,,N,1,3c,,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,3c,,Y,0,3
BUB,SBS,dw,3,,SL,,,,N,3,3c,,Y,0,5
NEU,SBS,mc,2,,SF,,,,N,2,3c,,Y,0,4
NEU,ESSF,mc,,,ER,,a,,N,2,3c,,Y,0,3
NEU,SBS,mc,2,,SF,,,,N,,3c,,Y,0,4
NEU,SBS,dk,,,SL,,,,N,2,3c,,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,2,3b,,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,3,3b,,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,,3b,,Y,0,5
NEU,ESSF,mc,,,EF,,,,Y,1,3b,,Y,0,5
NEU,SBS,mc,2,,WR,,a,,N,2,3c,,Y,0,3
BAU,SBS,mc,2,,LP,,,,N,2,3c,,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,,3b,,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,3,3b,,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,,3b,,Y,0,5
NEU,ESSF,mc,,,EF,,,,Y,3,3b,,Y,0,5
KIM,MH,mm,2,,MF,,,,N,2,3c,,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,,3c,,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,2,3c,,Y,0,5
KIM,MH,mm,2,,MF,,,,N,3,3c,,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,3,3b,,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,,3c,,Y,0,3
BUB,SBS,dk,,,WR,,a,,N,,3c,,Y,0,3
KIM,MH,mm,2,,MF,,,,N,,3c,,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,,3c,,Y,0,3
KIM,ESSF,mk,,,EW,,,,N,2,3c,,Y,0,5
BAU,ESSF,mv,3,,FP,,,,Y,,3b,,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,3,3c,,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,2,3b,,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,1,3b,,Y,0,5
BAU,SBS,dk,,,SL,,,,N,4,3c,,Y,0,5
NAU,SBPS,mc,,,WR,,,,N,,3c,,Y,0,3
BAU,ESSF,mv,1,,EF,,,,Y,3,3b,,Y,0,5
KIM,CWH,ws,2,,FR,,a,,N,,3c,,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,1,3c,,Y,0,4
KIM,ESSF,mkp,,,WP,,,,N,1,3b,,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,3,3c,,Y,0,5
NEU,ESSF,mk,,,EW,,a,,Y,1,3c,,Y,0,4
KIM,ESSF,mk,,,EW,,,,Y,2,3c,,Y,0,5
NEU,ESSF,mcp,,,EF,,,,Y,2,3b,,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,,3c,,Y,0,4
BUB,SBS,dk,,,SL,,a,,N,,3c,,Y,0,5
BAU,ESSF,mv,3,,EF,,,,N,3,3b,,Y,0,5
BAU,ESSF,mv,3,,EF,,,,Y,3,3b,,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,1,3c,,Y,0,3
BAU,SBS,mc,2,,SF,,,,N,,3c,,Y,0,4
KIM,ESSF,mkp,,,WB,,,,Y,2,3b,,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,1,3b,,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,3,3c,,Y,0,3
BAU,SBS,mc,2,,LP,,,,N,,3c,,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,1,3c,,Y,0,3
BUB,SBS,mc,2,,WR,,a,,N,1,3c,,Y,0,3
BAU,SBS,mc,2,,SF,,a,,N,,3c,,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,1,3b,,Y,0,5
BAU,SBS,mc,2,,SF,,a,,N,2,3c,,Y,0,4
BAU,ESSF,mv,3,,EF,,a,,N,,3b,,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,1,3c,,Y,0,4
KIM,CWH,ws,2,,FR,,,,N,4,3c,,Y,0,5
BAU,SBS,dk,,,SF,,,,N,2,3c,,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,2,3c,,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,3,3c,,Y,0,5
BUB,SBS,dk,,,DF,,a,,N,2,3c,,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,2,3c,,Y,0,3
BUB,SBS,dw,3,,SF,,,,N,2,3c,,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,3,3c,,Y,0,3
NEU,ESSF,mc,,,EF,,a,,N,2,3b,,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,1,3b,,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,4,M,Y,0,3
BAU,SBS,mc,2,,SF,,,,N,,4,C,Y,0,4
NEU,SBS,dk,,,SL,,,,N,,4,C,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,4,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,N,,4,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,,4,C,Y,0,5
BUB,SBS,mc,2,,SF,,,,N,,4,C,Y,0,4
BUB,SBS,mc,2,,DF,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,SF,,,,N,,4,C,Y,0,5
BUB,SBS,dw,3,,SL,,,,N,,4,C,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,,4,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,,4,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,,4,C,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,,4,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,4,C,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,,4,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,,4,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,,4,M,Y,0,3
BUB,SBS,dk,,,DF,,a,,N,,4,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,,4,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,N,,4,C,Y,0,5
BUB,SBS,dw,3,,SF,,,,N,,4,C,Y,0,5
BAU,SBS,dk,,,DF,,,,N,,4,C,Y,0,5
BAU,SBS,dk,,,BB,,,,N,,3b,,N,0,4
BAU,SBS,mc,2,,SL,,a,,N,1,4,C,Y,0,4
BUB,SBS,dw,3,,BB,,,,N,,3b,,N,0,4
BUB,SBS,mc,2,,SL,,a,,N,,4,C,Y,0,5
BAU,SBS,mc,2,,SL,,a,,N,,4,C,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,,4,M,Y,0,3
BAU,SBS,dk,,,SF,,,,N,,4,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,,4,M,Y,0,3
NEU,SBS,mc,2,,WR,,a,,N,,4,M,Y,0,3
BAU,SBS,wk,3,,WR,,a,,N,,4,M,Y,0,3
BAU,ESSF,mv,3,,EF,,,,Y,,4,C,Y,0,5
BUB,SBS,mc,2,,WR,,a,,N,,4,M,Y,0,3
BAU,SBS,dw,3,,SL,,,,N,1,4,C,Y,0,5
BAU,SBS,dk,,,DF,,,,N,3,4,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,1,4,C,Y,0,4
NAU,SBPS,mc,,,LP,,,,N,,4,C,Y,0,4
NEU,SBS,mc,2,,SF,,,,N,,4,C,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,,4,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,,4,M,Y,0,3
KIM,ESSF,mk,,,EW,,,,N,,4,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,N,,4,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,4,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,,4,C,Y,0,5
KIM,ESSF,mkp,,,WB,,,,Y,,4,C,Y,0,5
NEU,ESSF,mcp,,,EF,,,,Y,,4,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,1,4,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,,4,C,Y,0,5
NEU,ESSF,mk,,,EW,,,,Y,,4,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,3,4,C,Y,0,5
KIM,ESSF,mk,,,EW,,,,Y,,4,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,1,4,C,Y,0,5
NEU,ESSF,mc,,,EF,,a,,N,,4,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,4,4,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,Y,,4,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,4,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,,4,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,Y,,4,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,2,4,C,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,,4,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,N,,4,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,Y,,4,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,,4,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,Y,,4,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,2,4,M,Y,0,3
NEU,SBS,mc,2,,SF,,,,N,,4,C,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,,4,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,,4,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,2,4,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,3,4,C,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,,4,C,Y,0,5
NEU,SBS,mc,2,,WR,,a,,N,2,4,M,Y,0,3
BAU,SBS,mc,2,,LP,,,,N,2,4,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,,4,C,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,3,4,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,,4,C,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,,4,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,3,4,C,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,,4,M,Y,0,3
KIM,MH,mm,2,,MF,,,,N,,4,C,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,,4,M,Y,0,3
BAU,ESSF,mv,3,,FP,,,,Y,,4,C,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,2,4,C,Y,0,5
NEU,ESSF,mk,,,EW,,a,,Y,,4,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,4,4,C,Y,0,5
NAU,SBPS,mc,,,WR,,,,N,,4,M,Y,0,3
KIM,ESSF,mk,,,AV,,a,,N,,3b,,N,0,4
BAU,ESSF,mv,1,,EF,,,,Y,3,4,C,Y,0,5
KIM,CWH,ws,2,,FR,,a,,N,,4,C,Y,0,5
NEU,ESSF,mk,,,EW,,a,,Y,1,4,C,Y,0,4
NEU,BAFA,un,,,FP,,,,Y,,4,C,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,,4,C,Y,0,4
BUB,SBS,dk,,,SL,,a,,N,,4,C,Y,0,5
BAU,SBS,mc,2,,BB,,a,,N,,3b,,N,0,4
NEU,SBS,dk,,,WR,,a,,N,1,4,M,Y,0,3
BAU,SBS,mc,2,,SF,,,,N,,4,C,Y,0,4
KIM,ESSF,mkp,,,WB,,,,Y,2,4,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,3,4,M,Y,0,3
BAU,SBS,mc,2,,LP,,,,N,,4,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,1,4,M,Y,0,3
BUB,SBS,mc,2,,WR,,a,,N,1,4,M,Y,0,3
BAU,SBS,mc,2,,SF,,a,,N,,4,C,Y,0,4
NEU,ESSF,mcp,,,FP,,,,Y,1,4,C,Y,0,5
BAU,SBS,mc,2,,SF,,a,,N,2,4,C,Y,0,4
BAU,ESSF,mv,3,,EF,,a,,N,,4,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,4,4,C,Y,0,5
BAU,SBS,dk,,,SF,,,,N,2,4,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,3,4,C,Y,0,5
KIM,CWH,ws,2,,AV,,,,N,,3b,,N,0,3
BAU,SBS,dk,,,WR,,a,,N,2,4,M,Y,0,3
BUB,SBS,dw,3,,SF,,,,N,2,4,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,3,4,M,Y,0,3
NEU,SBS,mc,2,,BB,,,,N,,3b,,N,0,4
NEU,ESSF,mc,,,EF,,a,,N,2,4,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,,5,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,5,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,5,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,5,M,Y,0,3
BAU,SBS,mc,2,,SF,,,,N,,5,C,Y,0,4
NEU,SBS,dk,,,SL,,,,N,,5,C,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,5,C,Y,0,4
BUB,ESSF,mc,,,EF,,,,N,,5,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,,5,C,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,,5,C,Y,0,4
BUB,SBS,mc,2,,DF,,,,N,,5,C,Y,0,5
BUB,SBS,dk,,,SF,,,,N,,5,C,Y,0,5
BUB,SBS,dw,3,,SL,,,,N,,5,C,Y,0,5
BAU,SBS,mc,2,,SL,,,,N,,5,C,Y,0,4
BAU,ESSF,mv,1,,EF,,,,N,,5,C,Y,0,5
BAU,SBS,dk,,,SL,,,,N,,5,C,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,,5,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,5,C,Y,0,4
BAU,ESSF,mv,3,,EF,,,,N,,5,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,,5,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,,5,M,Y,0,2
BUB,SBS,dk,,,DF,,a,,N,,5,C,Y,0,5
BUB,ESSF,mv,1,,EF,,,,N,,5,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,3,5,C,Y,0,4
BAU,ESSF,mc,,,EF,,,,N,,5,C,Y,0,5
BUB,SBS,dw,3,,SF,,,,N,,5,C,Y,0,5
BAU,SBS,dk,,,DF,,,,N,,5,C,Y,0,5
BAU,SBS,mc,2,,WR,,a,,N,3,5,M,Y,0,3
BUB,SBS,mc,2,,SL,,a,,N,,5,C,Y,0,4
BAU,SBS,mc,2,,SL,,a,,N,,5,C,Y,0,4
BAU,SBS,mc,2,,WR,,a,,N,,5,M,Y,0,2
BAU,SBS,dk,,,SF,,,,N,,5,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,,5,M,Y,0,2
NEU,SBS,mc,2,,WR,,a,,N,,5,M,Y,0,2
BAU,SBS,wk,3,,WR,,a,,N,,5,M,Y,0,2
BAU,ESSF,mv,3,,EF,,,,Y,,5,C,Y,0,5
BUB,SBS,mc,2,,WR,,a,,N,,5,M,Y,0,2
BAU,ESSF,mv,1,,EF,,,,N,1,5,C,Y,0,5
BAU,SBS,dw,3,,SL,,,,N,1,5,C,Y,0,5
BAU,SBS,wk,3,,SF,,,,N,,5,C,Y,0,4
NAU,SBPS,mc,,,LP,,,,N,,5,C,Y,0,4
NEU,SBS,mc,2,,SF,,,,N,,5,C,Y,0,4
NEU,ESSF,mc,,,EF,,,,Y,,5,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,,5,M,Y,0,2
KIM,ESSF,mk,,,EW,,,,N,,5,C,Y,0,4
KIM,BAFA,unp,,,HP,,,,N,,5,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,5,C,Y,0,5
KIM,MH,mm,2,,MF,,,,N,,5,C,Y,0,5
KIM,ESSF,mkp,,,WB,,,,Y,,5,C,Y,0,5
NEU,ESSF,mcp,,,EF,,,,Y,,5,C,Y,0,5
KIM,CWH,ws,2,,FR,,,,N,,5,C,Y,0,5
NEU,ESSF,mk,,,EW,,,,Y,,5,C,Y,0,4
KIM,ESSF,mk,,,EW,,,,Y,,5,C,Y,0,4
KIM,ESSF,mkp,,,WP,,,,Y,1,5,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,2,5,M,Y,0,2
NEU,SBS,mc,2,,WR,,a,,N,1,5,M,Y,0,2
NEU,ESSF,mc,,,EF,,a,,N,,5,C,Y,0,5
BUB,ESSF,mc,,,EF,,,,Y,,5,C,Y,0,5
KIM,MH,mm,2,,HP,,,,N,,5,C,Y,0,5
BAU,ESSF,mc,,,EF,,,,Y,,5,C,Y,0,5
NEU,ESSF,mc,,,FP,,,,Y,,5,C,Y,0,5
BAU,ESSF,mvp,,,FP,,,,Y,,5,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,N,,5,C,Y,0,5
KIM,ESSF,mkp,,,WP,,,,Y,,5,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,N,,5,C,Y,0,5
BAU,ESSF,mv,1,,EF,,,,Y,,5,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,1,5,M,Y,0,2
NEU,SBS,mc,2,,SF,,,,N,2,5,C,Y,0,4
NEU,ESSF,mc,,,ER,,a,,N,2,5,M,Y,0,2
NEU,ESSF,mcp,,,FP,,,,Y,,5,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,,5,C,Y,0,4
KIM,ESSF,mk,,,EF,,,,N,,5,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,Y,1,5,C,Y,0,5
NEU,SBS,mc,2,,WR,,a,,N,2,5,M,Y,0,2
KIM,ESSF,mk,,,WB,,,,Y,,5,C,Y,0,5
KIM,ESSF,mk,,,EF,,,,N,3,5,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,,5,C,Y,0,5
KIM,MH,mm,2,,MF,,a,,N,,5,C,Y,0,5
NEU,SBS,dk,,,WR,,a,,N,,5,M,Y,0,2
BUB,SBS,dk,,,WR,,a,,N,,5,M,Y,0,2
KIM,MH,mm,2,,MF,,,,N,,5,C,Y,0,5
NAU,SBPS,mc,,,WR,,a,,N,,5,M,Y,0,2
BAU,ESSF,mv,3,,FP,,,,Y,,5,C,Y,0,5
KIM,ESSF,mk,,,WB,,,,Y,1,5,C,Y,0,4
NEU,ESSF,mk,,,EW,,a,,Y,,5,C,Y,0,4
BAU,SBS,dk,,,SL,,,,N,4,5,C,Y,0,5
NAU,SBPS,mc,,,WR,,,,N,,5,M,Y,0,3
KIM,CWH,ws,2,,FR,,a,,N,,5,C,Y,0,4
NAU,SBPS,mc,,,LP,,a,,N,1,5,C,Y,0,4
KIM,ESSF,mkp,,,WP,,,,N,1,5,C,Y,0,5
NEU,BAFA,un,,,FP,,,,Y,,5,C,Y,0,5
NAU,SBPS,mc,,,LP,,a,,N,,5,C,Y,0,4
BUB,SBS,dk,,,SL,,a,,N,,5,C,Y,0,5
BAU,SBS,mc,2,,SF,,,,N,,5,C,Y,0,4
BAU,ESSF,mvp,,,FP,,,,Y,1,5,C,Y,0,5
BAU,SBS,mc,2,,LP,,,,N,,5,C,Y,0,5
NEU,ESSF,mc,,,ER,,a,,N,1,5,M,Y,0,2
BUB,SBS,mc,2,,WR,,a,,N,1,5,M,Y,0,2
BAU,SBS,mc,2,,SF,,a,,N,,5,C,Y,0,4
BAU,ESSF,mv,3,,EF,,a,,N,,5,C,Y,0,5
KIM,ESSF,mk,,,EW,,a,,N,1,5,C,Y,0,4
KIM,CWH,ws,2,,FR,,,,N,4,5,C,Y,0,5
BAU,SBS,dk,,,SF,,,,N,2,5,C,Y,0,5
NAU,SBPS,mc,,,SL,,,,N,3,5,C,Y,0,5
BUB,SBS,dk,,,DF,,a,,N,2,5,C,Y,0,5
BAU,SBS,dk,,,WR,,a,,N,2,5,M,Y,0,2
BUB,SBS,dw,3,,SF,,,,N,2,5,C,Y,0,5
BUB,SBS,dk,,,WR,,a,,N,3,5,M,Y,0,3
NEU,ESSF,mc,,,EF,,a,,N,2,5,C,Y,0,5
KIM,BAFA,unp,,,HP,,,,Y,1,5,C,Y,0,5
NEU,ESSF,mc,,,EF,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,SL,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,DF,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,WR,,,,N,,6,M,Y,0,1
BAU,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
NEU,SBS,dk,,,SL,,,,N,,6,C,Y,0,5
BUB,SBS,mc,2,,SL,,,,N,,6,C,Y,0,4
BUB,ESSF,mc,,,EF,,,,N,,6,C,Y,0,5
NEU,SBS,mc,2,,SL,,,,N,,6,C,Y,0,4
BUB,SBS,mc,2,,SF,,,,N,,6,C,Y,0,4
BUB,SBS,mc,2,,DF,,,,N,,6,C,Y,0,5
BUB,SBS,dk,,,SF,,,,N,,6,C,Y,0,4
BUB,SBS,dw,3,,SL,,,,N,,6,C,Y,0,5
